edge_id,target_type,target_id,introduction_story,return_stage,return_story,relation_scope,evidence_demand,expected_receptive,expected_productive,mastery_claim,notes
REC-A1-000001,SENSE,SENSE-A1-000015,A1-M01-I05-S1,FIRST_RETURN,A1-M01-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002428,MWU_SOURCE_UNIT,12B1-MWU-0106,A1-M07-I05-S2,FIRST_RETURN,A1-M07-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002429,MWU_SOURCE_UNIT,12B1-MWU-0106,A1-M07-I05-S2,SECOND_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002430,MWU_SOURCE_UNIT,12B1-MWU-0106,A1-M07-I05-S2,THIRD_RETURN,A1-M08-I06-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002431,MWU_SOURCE_UNIT,12B1-MWU-0107,A1-M07-I05-S2,FIRST_RETURN,A1-M07-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002432,MWU_SOURCE_UNIT,12B1-MWU-0107,A1-M07-I05-S2,SECOND_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002433,MWU_SOURCE_UNIT,12B1-MWU-0107,A1-M07-I05-S2,THIRD_RETURN,A1-M08-I06-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002434,MWU_SOURCE_UNIT,12B1-MWU-0108,A1-M07-I05-S2,FIRST_RETURN,A1-M07-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002435,MWU_SOURCE_UNIT,12B1-MWU-0108,A1-M07-I05-S2,SECOND_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002436,MWU_SOURCE_UNIT,12B1-MWU-0108,A1-M07-I05-S2,THIRD_RETURN,A1-M08-I06-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002437,MWU_SOURCE_UNIT,12B1-MWU-0109,A1-M07-I05-S2,FIRST_RETURN,A1-M07-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002438,MWU_SOURCE_UNIT,12B1-MWU-0109,A1-M07-I05-S2,SECOND_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002439,MWU_SOURCE_UNIT,12B1-MWU-0109,A1-M07-I05-S2,THIRD_RETURN,A1-M08-I06-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002440,MWU_SOURCE_UNIT,12B1-MWU-0110,A1-M07-I05-S2,FIRST_RETURN,A1-M07-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002441,MWU_SOURCE_UNIT,12B1-MWU-0110,A1-M07-I05-S2,SECOND_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002442,MWU_SOURCE_UNIT,12B1-MWU-0110,A1-M07-I05-S2,THIRD_RETURN,A1-M08-I06-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002443,SENSE,SENSE-A1-000024,A1-M07-I05-S3,FIRST_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002444,SENSE,SENSE-A1-000024,A1-M07-I05-S3,SECOND_RETURN,A1-M08-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002445,SENSE,SENSE-A1-000024,A1-M07-I05-S3,THIRD_RETURN,A1-M08-I06-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002446,SENSE,SENSE-A1-000039,A1-M07-I05-S3,FIRST_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002447,SENSE,SENSE-A1-000039,A1-M07-I05-S3,SECOND_RETURN,A1-M08-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002448,SENSE,SENSE-A1-000039,A1-M07-I05-S3,THIRD_RETURN,A1-M08-I06-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002449,SENSE,SENSE-A1-000050,A1-M07-I05-S3,FIRST_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002450,SENSE,SENSE-A1-000050,A1-M07-I05-S3,SECOND_RETURN,A1-M08-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002451,SENSE,SENSE-A1-000050,A1-M07-I05-S3,THIRD_RETURN,A1-M08-I06-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002452,SENSE,SENSE-A1-000094,A1-M07-I05-S3,FIRST_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002453,SENSE,SENSE-A1-000094,A1-M07-I05-S3,SECOND_RETURN,A1-M08-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002454,SENSE,SENSE-A1-000094,A1-M07-I05-S3,THIRD_RETURN,A1-M08-I06-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002455,SENSE,SENSE-A1-000096,A1-M07-I05-S3,FIRST_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002456,SENSE,SENSE-A1-000096,A1-M07-I05-S3,SECOND_RETURN,A1-M08-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002457,SENSE,SENSE-A1-000096,A1-M07-I05-S3,THIRD_RETURN,A1-M08-I06-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002458,SENSE,SENSE-A1-000102,A1-M07-I05-S3,FIRST_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002459,SENSE,SENSE-A1-000102,A1-M07-I05-S3,SECOND_RETURN,A1-M08-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002460,SENSE,SENSE-A1-000102,A1-M07-I05-S3,THIRD_RETURN,A1-M08-I06-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002461,SENSE,SENSE-A1-000261,A1-M07-I05-S3,FIRST_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002462,SENSE,SENSE-A1-000261,A1-M07-I05-S3,SECOND_RETURN,A1-M08-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002463,SENSE,SENSE-A1-000261,A1-M07-I05-S3,THIRD_RETURN,A1-M08-I06-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002464,SENSE,SENSE-A1-000264,A1-M07-I05-S3,FIRST_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002465,SENSE,SENSE-A1-000264,A1-M07-I05-S3,SECOND_RETURN,A1-M08-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002466,SENSE,SENSE-A1-000264,A1-M07-I05-S3,THIRD_RETURN,A1-M08-I06-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002467,SENSE,SENSE-A1-000265,A1-M07-I05-S3,FIRST_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002468,SENSE,SENSE-A1-000265,A1-M07-I05-S3,SECOND_RETURN,A1-M08-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002469,SENSE,SENSE-A1-000265,A1-M07-I05-S3,THIRD_RETURN,A1-M08-I06-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002470,SENSE,SENSE-A1-000312,A1-M07-I05-S3,FIRST_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002471,SENSE,SENSE-A1-000312,A1-M07-I05-S3,SECOND_RETURN,A1-M08-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002472,SENSE,SENSE-A1-000312,A1-M07-I05-S3,THIRD_RETURN,A1-M08-I06-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002473,SENSE,SENSE-A1-000343,A1-M07-I05-S3,FIRST_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002474,SENSE,SENSE-A1-000343,A1-M07-I05-S3,SECOND_RETURN,A1-M08-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002475,SENSE,SENSE-A1-000343,A1-M07-I05-S3,THIRD_RETURN,A1-M08-I06-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002476,SENSE,SENSE-A1-000354,A1-M07-I05-S3,FIRST_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002477,SENSE,SENSE-A1-000354,A1-M07-I05-S3,SECOND_RETURN,A1-M08-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002478,SENSE,SENSE-A1-000354,A1-M07-I05-S3,THIRD_RETURN,A1-M08-I06-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002479,SENSE,SENSE-A1-000397,A1-M07-I05-S3,FIRST_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002480,SENSE,SENSE-A1-000397,A1-M07-I05-S3,SECOND_RETURN,A1-M08-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002481,SENSE,SENSE-A1-000397,A1-M07-I05-S3,THIRD_RETURN,A1-M08-I06-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002482,SENSE,SENSE-A1-000421,A1-M07-I05-S3,FIRST_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002483,SENSE,SENSE-A1-000421,A1-M07-I05-S3,SECOND_RETURN,A1-M08-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002484,SENSE,SENSE-A1-000421,A1-M07-I05-S3,THIRD_RETURN,A1-M08-I06-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002485,SENSE,SENSE-A1-000471,A1-M07-I05-S3,FIRST_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002486,SENSE,SENSE-A1-000471,A1-M07-I05-S3,SECOND_RETURN,A1-M08-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002487,SENSE,SENSE-A1-000471,A1-M07-I05-S3,THIRD_RETURN,A1-M08-I06-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002488,SENSE,SENSE-A1-000501,A1-M07-I05-S3,FIRST_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002489,SENSE,SENSE-A1-000501,A1-M07-I05-S3,SECOND_RETURN,A1-M08-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002490,SENSE,SENSE-A1-000501,A1-M07-I05-S3,THIRD_RETURN,A1-M08-I06-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002491,SENSE,SENSE-A1-000535,A1-M07-I05-S3,FIRST_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002492,SENSE,SENSE-A1-000535,A1-M07-I05-S3,SECOND_RETURN,A1-M08-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002493,SENSE,SENSE-A1-000535,A1-M07-I05-S3,THIRD_RETURN,A1-M08-I06-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002494,SENSE,SENSE-A1-000587,A1-M07-I05-S3,FIRST_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002495,SENSE,SENSE-A1-000587,A1-M07-I05-S3,SECOND_RETURN,A1-M08-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002496,SENSE,SENSE-A1-000587,A1-M07-I05-S3,THIRD_RETURN,A1-M08-I06-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002497,SENSE,SENSE-A1-000594,A1-M07-I05-S3,FIRST_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002498,SENSE,SENSE-A1-000594,A1-M07-I05-S3,SECOND_RETURN,A1-M08-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002499,SENSE,SENSE-A1-000594,A1-M07-I05-S3,THIRD_RETURN,A1-M08-I06-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002500,MWU_SOURCE_UNIT,12B1-MWU-0134,A1-M07-I05-S3,FIRST_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002501,MWU_SOURCE_UNIT,12B1-MWU-0134,A1-M07-I05-S3,SECOND_RETURN,A1-M08-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002502,MWU_SOURCE_UNIT,12B1-MWU-0134,A1-M07-I05-S3,THIRD_RETURN,A1-M08-I06-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002503,MWU_SOURCE_UNIT,12B1-MWU-0135,A1-M07-I05-S3,FIRST_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002504,MWU_SOURCE_UNIT,12B1-MWU-0135,A1-M07-I05-S3,SECOND_RETURN,A1-M08-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002505,MWU_SOURCE_UNIT,12B1-MWU-0135,A1-M07-I05-S3,THIRD_RETURN,A1-M08-I06-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002506,MWU_SOURCE_UNIT,12B1-MWU-0136,A1-M07-I05-S3,FIRST_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002507,MWU_SOURCE_UNIT,12B1-MWU-0136,A1-M07-I05-S3,SECOND_RETURN,A1-M08-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002508,MWU_SOURCE_UNIT,12B1-MWU-0136,A1-M07-I05-S3,THIRD_RETURN,A1-M08-I06-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002509,MWU_SOURCE_UNIT,12B1-MWU-0137,A1-M07-I05-S3,FIRST_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002510,MWU_SOURCE_UNIT,12B1-MWU-0137,A1-M07-I05-S3,SECOND_RETURN,A1-M08-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002511,MWU_SOURCE_UNIT,12B1-MWU-0137,A1-M07-I05-S3,THIRD_RETURN,A1-M08-I06-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002512,MWU_SOURCE_UNIT,12B1-MWU-0138,A1-M07-I05-S3,FIRST_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002513,MWU_SOURCE_UNIT,12B1-MWU-0138,A1-M07-I05-S3,SECOND_RETURN,A1-M08-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002514,MWU_SOURCE_UNIT,12B1-MWU-0138,A1-M07-I05-S3,THIRD_RETURN,A1-M08-I06-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002515,MWU_SOURCE_UNIT,12B1-MWU-0139,A1-M07-I05-S3,FIRST_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002516,MWU_SOURCE_UNIT,12B1-MWU-0139,A1-M07-I05-S3,SECOND_RETURN,A1-M08-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002517,MWU_SOURCE_UNIT,12B1-MWU-0139,A1-M07-I05-S3,THIRD_RETURN,A1-M08-I06-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002518,SENSE,SENSE-A1-000341,A1-M07-I05-S3,FIRST_RETURN,A1-M08-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-002519,SENSE,SENSE-A1-000341,A1-M07-I05-S3,SECOND_RETURN,A1-M08-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
