record_id,surface_form,pos_provisional,a1_inclusion_status,source_layer,cognate_status,english_anchor,orthographic_similarity,orthographic_transparency,phonological_transparency_estimate,phonological_method,semantic_overlap,false_friend_risk,scaffold_recommended,changes_a1_membership,review_status,method_sources,notes,curriculum_version
COG-A1-517,sofá,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,TRUE_COGNATE,sofa,1.0,VERY_HIGH,HIGH_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,FULL,NONE,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,,1.17
COG-A1-518,sol,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,FALSE_FRIEND_OR_DECEPTIVE_OVERLAP,sol,1.0,VERY_HIGH,FORM_SIMILARITY_ONLY,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,DIVERGENT,MEDIUM,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,Deceptive form overlap with an English item whose everyday meaning does not match the relevant A1 Spanish sense.,1.17
COG-A1-519,soltero,ADJ,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-520,sopa,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,FALSE_FRIEND_OR_DECEPTIVE_OVERLAP,soap,0.5,LOW,FORM_SIMILARITY_ONLY,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,DIVERGENT,HIGH,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,Deceptive form overlap with an English item whose everyday meaning does not match the relevant A1 Spanish sense.,1.17
COG-A1-521,su,POSSESSIVE_DET,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-522,supermercado,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,TRUE_COGNATE,supermarket,0.583,LOW,LOW_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,FULL,NONE,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,,1.17
COG-A1-523,sur,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-524,sus,POSSESSIVE_DET,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-525,sándwich,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,TRUE_COGNATE,sandwich,1.0,VERY_HIGH,HIGH_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,FULL,NONE,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,,1.17
COG-A1-526,séptima,ORDINAL,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-527,séptimo,ORDINAL,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-528,sí,ADV_QUANT,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-529,también,ADV_QUANT,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-530,tampoco,ADV_QUANT,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-531,tarde,ADV_QUANT|NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-532,tarjeta,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-533,taxi,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,TRUE_COGNATE,taxi,1.0,VERY_HIGH,HIGH_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,FULL,NONE,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,,1.17
COG-A1-534,taxista,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PEDAGOGICAL_COGNATE_PARTIAL,taxi,0.571,LOW,LOW_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,PARTIAL,LOW,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,"Useful cross-language similarity, but not fully transparent or not identical in everyday distribution.",1.17
COG-A1-535,teatro,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,TRUE_COGNATE,theater,0.571,LOW,LOW_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,FULL,NONE,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,,1.17
COG-A1-536,televisión,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,TRUE_COGNATE,television,1.0,VERY_HIGH,HIGH_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,FULL,NONE,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,,1.17
COG-A1-537,teléfono,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,TRUE_COGNATE,telephone,0.667,MEDIUM,LOW_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,FULL,NONE,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,,1.17
COG-A1-538,temprano,ADV_QUANT,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-539,tener,VERB,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-540,tenis,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,TRUE_COGNATE,tennis,0.833,HIGH,MEDIUM_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,FULL,NONE,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,,1.17
COG-A1-541,tercera,ORDINAL,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-542,tercero,ORDINAL,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-543,terminar,VERB,A1_CORE_NORMATIVE,PCIC_BASE_A1,PEDAGOGICAL_COGNATE_PARTIAL,terminate,0.778,HIGH,MEDIUM_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,PARTIAL,MEDIUM,CONDITIONAL,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,Similarity is real but sense/register/distribution differs enough to require explicit teaching.,1.17
COG-A1-544,terraza,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,TRUE_COGNATE,terrace,0.714,MEDIUM,MEDIUM_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,FULL,NONE,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,,1.17
COG-A1-545,tiempo,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,FALSE_FRIEND_OR_DECEPTIVE_OVERLAP,tempo,0.833,HIGH,FORM_SIMILARITY_ONLY,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,DIVERGENT,MEDIUM,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,Deceptive form overlap with an English item whose everyday meaning does not match the relevant A1 Spanish sense.,1.17
COG-A1-546,tienda,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-547,tortilla,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,SENSE_DEPENDENT_COGNATE,tortilla,1.0,VERY_HIGH,HIGH_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,PARTIAL,MEDIUM,CONDITIONAL,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,Cross-language similarity is useful only for a restricted sense/register; do not generalize to the whole lexeme.,1.17
COG-A1-548,trabajador,ADJ,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-549,trabajar,VERB,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-550,trabajo,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-551,tren,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,TRUE_COGNATE,train,0.6,MEDIUM,LOW_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,FULL,NONE,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,,1.17
COG-A1-552,tu,POSSESSIVE_DET,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-553,turismo,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,TRUE_COGNATE,tourism,0.714,MEDIUM,MEDIUM_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,FULL,NONE,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,,1.17
COG-A1-554,turista,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,TRUE_COGNATE,tourist,0.714,MEDIUM,MEDIUM_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,FULL,NONE,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,,1.17
COG-A1-555,tus,POSSESSIVE_DET,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-556,té,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,TRUE_COGNATE,tea,0.667,MEDIUM,LOW_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,FULL,NONE,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,Very short cross-language form-meaning bridge; pronunciation differs but remains highly learnable.,1.17
COG-A1-557,tímido,ADJ,A1_CORE_NORMATIVE,PCIC_BASE_A1,TRUE_COGNATE,timid,0.833,HIGH,MEDIUM_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,FULL,NONE,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,,1.17
COG-A1-558,tío,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-559,tú,PRONOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-560,un,ARTICLE,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-561,una,ARTICLE,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-562,unas,ARTICLE,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-563,unidad,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,TRUE_COGNATE,unit,0.5,LOW,LOW_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,FULL,NONE,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,,1.17
COG-A1-564,universidad,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,TRUE_COGNATE,university,0.727,MEDIUM,MEDIUM_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,FULL,NONE,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,,1.17
COG-A1-565,unos,ARTICLE,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-566,usted,PRONOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-567,ustedes,PRONOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-568,vacaciones,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,TRUE_COGNATE,vacation,0.7,MEDIUM,MEDIUM_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,FULL,NONE,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,,1.17
COG-A1-569,vaquero,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,FALSE_FRIEND_OR_DECEPTIVE_OVERLAP,vaquero,1.0,VERY_HIGH,FORM_SIMILARITY_ONLY,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,DIVERGENT,HIGH,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,Deceptive form overlap with an English item whose everyday meaning does not match the relevant A1 Spanish sense.,1.17
COG-A1-570,vaqueros,NOUN,A1_CORE_NORMATIVE,7B_SURFACE_CORRECTION,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-571,vendedor,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PEDAGOGICAL_COGNATE_PARTIAL,vendor,0.75,HIGH,MEDIUM_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,PARTIAL,LOW,CONDITIONAL,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,Similarity is real but sense/register/distribution differs enough to require explicit teaching.,1.17
COG-A1-572,vender,VERB,A1_CORE_NORMATIVE,PCIC_BASE_A1,PEDAGOGICAL_COGNATE_PARTIAL,vend,0.667,MEDIUM,LOW_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,FULL,LOW,CONDITIONAL,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,Similarity is real but sense/register/distribution differs enough to require explicit teaching.,1.17
COG-A1-573,venir,VERB,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
